title,url,image
India into T20 World Cup semi-finals with 24-run win over Australia,https://www.asianage.com/sports/cricket/250624/india-into-t20-world-cup-semi-finals-with-24-run-win-over-australia.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-91pqaro5vbaf146nulsmh6v6h6-20240625001619.jpeg
Rohan Bopanna  Matthew Ebden pair clinch maiden Australian Open men's doubles title,https://www.asianage.com/sports/tennis/270124/rohan-bopanna-matthew-ebden-pair-clinch-maiden-australian-open-mens-doubles-title.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-1v6l2prqe4ots3f33lr50fg0r5-20240127223832.jpeg
Bajrang Punia to Return Padma Shri in Protest over WFI Chief Election,https://www.asianage.com/sports/in-other-sports/231223/bajrang-punia-to-return-padma-shri-in-protest-over-wfi-chief-election.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-r05rs57fo5eh0elinvtg0sgqk4-20231223004954.jpeg
10/10: Men in Blue set to rock the world,https://www.asianage.com/sports/cricket/191123/1010-men-in-blue-set-to-rock-the-world.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-ukr2es6u8vgrq54ks57jquumk4-20231119021149.jpeg
King & Cardinal: Kohli Breaks Tendulkar's Record with 50th Ton,https://www.asianage.com/sports/cricket/161123/king-cardinal-kohli-breaks-tendulkars-record-with-50th-ton.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-8tka7lluj6s1hflcrphluco8k5-20231116011021.jpeg
India March into 2023 World Cup Finals,https://www.asianage.com/sports/cricket/161123/india-march-into-2023-world-cup-finals.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-8tka7lluj6s1hflcrphluco8k5-20231116002344.jpeg
Sri Lanka's Angelo Mathews becomes first international cricketer to be timed out,https://www.asianage.com/sports/cricket/071123/sri-lankas-angelo-mathews-becomes-first-international-cricketer-to-be-timed-out.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-rbciqvt3qo7atr60ufqi2oof22-20231107032606.jpeg
Siraj Magic Helps India Lift Asia Cup,https://www.asianage.com/sports/cricket/180923/siraj-magic-helps-india-lift-asia-cup.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-aujpiptqqvuafbgcohur3fogg1-20230918004926.jpeg
World FIDE Chess: Magnus Carlsen Beats Praggnanandhaa,https://www.asianage.com/sports/in-other-sports/250823/world-fide-chess-magnus-carlsen-beats-praggnanandhaa.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-ddktsmpjv812le0tonrj1j1i45-20230825012559.jpeg
World Cup final: Second game between Praggnanandhaa  Carlsen ends in draw,https://www.asianage.com/sports/in-other-sports/240823/world-cup-final-second-game-between-praggnanandhaa-carlsenendsindraw.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-9juufokkvdd5kjkk8vgupmo377-20230824020332.jpeg
Wrestlers call off protest after Sharan asked to step aside as WFI president,https://www.asianage.com/sports/in-other-sports/210123/wrestlers-call-off-protest-after-sharan-asked-to-step-aside-as-wfi-president.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-kosph7v578kadbfj7rli7ne6e2-20230121102835.jpeg
Messi and Argentina beat France on penalties to win World Cup,https://www.asianage.com/sports/football/191222/messi-and-argentina-beat-france-on-penalties-to-win-world-cup.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-dhsivq7sgi8s2of51ihq9omh46-20221219071937.jpeg
Messi says will continue Argentina career after World Cup win,https://www.asianage.com/sports/football/191222/messi-says-will-continue-argentina-career-after-world-cup-win.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-dhsivq7sgi8s2of51ihq9omh46-20221219074422.jpeg
India beat Bangladesh by 188 runs in first Test match,https://www.asianage.com/sports/cricket/181222/india-beat-bangladesh-by-188-runs-in-first-test-match.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-a09eskphijcgvcpop4n5kpufh3-20221218103933.jpeg
Musheer  who is the brother of India batter Sarfaraz Khan  will be out of action for up to four months after the SUV in which he was travelling met with a road accident on Friday afternoon.,https://indianexpress.com/article/sports/cricket/musheer-khan-video-message-after-accident-9594993/ , https://images.indianexpress.com/2024/09/musheer.jpg?resize=450,253
Facility will be useful before foreign tours and even home series  and will cater to both current India players and up-and-coming ones.,https://indianexpress.com/article/sports/cricket/nca-centre-of-excellence-3-natured-pitches-9594954/ , https://images.indianexpress.com/2024/09/nca.jpg?resize=450,253
The revised Right to Match regulations have spiced up the auction.,https://indianexpress.com/article/sports/cricket/ms-dhoni-csk-ipl-retention-kl-rahul-rcb-9594924/ , https://images.indianexpress.com/2024/05/Dhoni-future.jpg?resize=450,253
Since his arrival at Inter Miami last summer  Messi has celebrated his goals for the MLS franchise by giving a nod to popular fictional characters such as Black Panther  Thor and Spider-Man. ,https://indianexpress.com/article/sports/football/lionel-messi-inter-miami-goal-iron-man-celebration-9594641/ , https://images.indianexpress.com/2024/09/Messi-Iron-Man-Celebration.jpg?resize=450,253
In the past  several players have skipped big auctions so that they could fetch big money is smaller auctions.,https://indianexpress.com/article/sports/cricket/ipl-auction-2025-retention-foreign-player-register-9594869/ , https://images.indianexpress.com/2024/09/IPL-9.jpg?resize=450,253
IPL chairman delves on retention money cap  match fee  ban on foreign players and other topics.,https://indianexpress.com/article/sports/cricket/exclusive-arun-dhumal-interview-ipl-retention-rules-9594735/ , https://images.indianexpress.com/2024/09/Dhumal.jpg?resize=450,253
PT Usha vs 12 EC Members: Here are the key points from IOA president PT Usha's explosive response to the letter sent by the 12 EC members addressing the International Olympic Committee (IOC) Director of International Relations Jerome Poivey.,https://indianexpress.com/article/sports/sport-others/pt-usha-vs-12-ioa-ec-members-explosive-letter-key-points-9594314/ , https://images.indianexpress.com/2024/09/New-Project-2024-09-29T153335.603.jpg?resize=450,253
The legendary track and field star lashed out at the 12 EC members  which include Olympic medallists like Gagan Narang and Yogeshwar Dutt  who had raised objections with her "autocratic" style of working,https://indianexpress.com/article/sports/sport-others/pt-usha-narendra-modi-gagan-narang-yogeshwar-dutt-ioc-ec-9594305/ , https://images.indianexpress.com/2024/09/pt-usha.jpg?resize=450,253
India has quite a few world-class venues  but the Board of Control for Cricket in India's policy of trying to spread out Test matches around the country is something that needs serious reconsideration.,https://indianexpress.com/article/sports/cricket/short-take-india-vs-bangladesh-kanpur-test-debacle-lesson-bcci-9594290/ , https://images.indianexpress.com/2024/09/New-Project-2024-09-29T142755.424.jpg?resize=450,253
WTC Points Table: With their fifth win in nine matches in the WTC 2023-25 cycle  Sri Lanka bettered their points percentage (PCT) from 50 to 55.55 percent on Sunday.,https://indianexpress.com/article/sports/cricket/wtc-points-table-update-2024-sri-lanka-new-zealand-galle-india-9594049/ , https://images.indianexpress.com/2024/09/New-Project-2024-09-29T114842.277.jpg?resize=450,253
The Kanpur stadium  one of India's oldest Test venues  is widely known for its eventful line of off-field moments and cricketing achievements  including India's 500th Test and Sunil Gavaskar's last Test hundred.,https://indianexpress.com/article/sports/cricket/sunil-gavaskar-kanpur-memories-green-park-poor-batsman-1982-9593914/ , https://images.indianexpress.com/2024/09/des-2024-09-29T102140.435.png?resize=450,253
What perturbs Pullela Gopichand is that dreamy expectation of one Sindhu-like player turning up out of nowhere  and taking the world by storm  without giving a thought to how that will materialise.,https://indianexpress.com/article/sports/badminton/india-future-gopichand-sindhu-saina-top-7-women-prospects-9593828/ , https://images.indianexpress.com/2024/09/New-Project-2024-09-29T083229.560.jpg?resize=450,253
India vs Bangladesh highlights  2nd Test Day 3: After rain curtailed the action on Day 1  Saturday and Sunday witnessed the day being called off without a single delivery being bowled in the second Test between IND and BAN in Kanpur,https://indianexpress.com/article/sports/cricket/india-vs-bangladesh-live-score-2nd-test-match-day-3-ind-vs-ban-2024-latest-scorecard-updates-9593071/ , https://images.indianexpress.com/2024/09/kanpur_254d31.jpg?resize=450,253
While most media interactions after a triumph tend to be celebratory  the 22-year-old decided she'd use the occasion to highlight some serious issues with the way badminton was being run in Korea.,https://indianexpress.com/article/sports/badminton/an-se-young-olympic-champion-probe-korea-9593420/ , https://images.indianexpress.com/2024/09/An-Se-Young.jpg?resize=450,253
IPL 2025 Player Retention rules: Most of the franchises had asked the Indian board to retain 5-6 players so that they can build their brand and ensure continuity.,https://indianexpress.com/article/sports/cricket/ipl-2025-retention-rules-6-players-rtm-9587334/ , https://images.indianexpress.com/2024/09/New-Project-2024-09-25T141726.508.jpg?resize=450,253
Key takeaways from India's T20 squad against Bangladesh: Abhishek Sharma the lone opener  three seam bowling all-rounder and maybe a new role for Sanju Samson.,https://indianexpress.com/article/sports/cricket/indias-t20i-squad-vs-bangladesh-announced-mayank-yadav-varun-9593334/ , https://images.indianexpress.com/2024/09/IND-T20I.jpg?resize=450,253
Still in search of a Super 300+ title  the pair of 21-year-olds will continue to cop pressure to get past that line. ,https://indianexpress.com/article/sports/badminton/treesa-jolly-gayatri-gopichand-fast-conditions-chinese-taipei-9593274/ , https://images.indianexpress.com/2024/09/Treesa-Gayatri-6.jpg?resize=450,253
BCCI Secretary Jay Shah announced the historic move in his latest post on X.,https://indianexpress.com/article/sports/cricket/bcci-ipl-players-match-fee-jay-shah-9593045/ , https://images.indianexpress.com/2024/05/Shreyas-Iyer-KKR-IPL-2024-KKR-vs-SRH.jpg?resize=450,253
The covers were on the entire day at the Green Park Stadium although it stopped raining at 10 am.,https://indianexpress.com/article/sports/cricket/india-vs-bangladesh-2nd-test-day-2-called-off-rain-weather-kanpur-9593198/ , https://images.indianexpress.com/2024/09/IND-BAN-Kanpur.jpg?resize=450,253
A wrong umpiring decision against his Maharashtra teammate Ankit Bawane prompted a fuming India A captain Ruturaj Gaikwad to react on Instagram and express his displeasure against the Ranji Trophy umpires and the opposition.,https://indianexpress.com/article/sports/cricket/ruturaj-gaikwad-ranji-trophy-umpires-services-maharashtra-controversy-catch-9659334/ , https://images.indianexpress.com/2024/11/New-Project-2024-11-08T085040.810.jpg?resize=450,253
Pakistan vs Australia (PAK vs AUS) 2nd ODI Live Cricket Score Online Updates: Pakistan's Shaheen Shah Afridi has removed both the Australian openers Jake Fraser-McGurk and Matt Short after in the second ODI against Australia in Adelaide. ,https://indianexpress.com/article/sports/cricket/australia-vs-pakistan-live-score-2nd-odi-aus-vs-pak-latest-scorecard-updates-9658680/ , https://images.indianexpress.com/2024/11/2nd-ODI-AUS-vs-PAK-1.jpg?resize=450,253
India vs South Africa  Ind vs SA 1st T20 Predicted Playing 11 Today Match  Squad  Players List: Here is a look at the IND vs SA predicted line-ups  match squads and more from the first T20I to be held at Kingsmead  Durban on Friday.,https://indianexpress.com/article/sports/cricket/ind-vs-sa-1st-t20-predicted-playing-11-india-south-africa-playing-xi-squad-9659307/ , https://images.indianexpress.com/2024/11/New-Project-2024-11-08T074815.167.jpg?resize=450,253
The IOA's letter to the International Olympic Committee (IOC) sent last month  declaring its “intent to host the Olympic and Paralympic Games in Bharat (India)”  was drafted in consultation with the government.,https://indianexpress.com/article/sports/sport-others/india-olympics-2036-bid-ioc-religious-diversity-silk-spice-routes-9659243/ , https://images.indianexpress.com/2024/11/New-Project-2024-11-08T070502.795.jpg?resize=450,253
Alzarr Joseph's heated tiff with captain Shai Hope occurred after West Indies had opted to field in the series decider against England on Wednesday.,https://indianexpress.com/article/sports/cricket/west-indies-bans-alzarri-joseph-2-matches-shai-hope-on-field-fight-9659197/ , https://images.indianexpress.com/2024/11/New-Project-2024-11-08T053027.962.jpg?resize=450,253
India A vs Australia A (IND A vs AUS A) LIVE Cricket Score Card HIGHLIGHTS  2nd Unofficial Test Day 2: Follow all the updates as India A aim to restrict Australia A cheply one day two at the Melbourne Cricket Ground on Friday.,https://indianexpress.com/article/sports/cricket/india-a-vs-australia-a-match-highlights-2nd-unofficial-test-day-2-mcg-9659182/ , https://images.indianexpress.com/2024/11/New-Project-2024-11-08T050415.718.jpg?resize=450,253
Korou Singh  the youngest player at 17 years and 340 days to feature in the ISL for Kerala Blasters and the third-youngest overall  was one of the brightest sparks for the Blasters on the night. ,https://indianexpress.com/article/sports/football/isl-hyderabad-fc-stun-kerala-blasters-indian-super-league-9658811/ , https://images.indianexpress.com/2024/11/Andrei-Alba-of-Hyderabad-FC.jpg?resize=450,253
The banner had the words Free Palestine emblazoned across it in bold letters. Under that  was the message: "War on the pitch  but peace in the world.”
,https://indianexpress.com/article/sports/football/free-palestine-banner-psg-fans-club-in-trouble-champions-league-9658806/ , https://images.indianexpress.com/2024/11/PALESTINE-BANNER-CROP-AP.jpg?resize=450,253
Siddhesh Lad hits unbeaten 169 as visitors face uphill battle at MCA-BKC ground

,https://indianexpress.com/article/sports/cricket/ranji-trophy-shreyas-iyers-double-ton-puts-mumbai-in-command-against-odisha-9658793/ , https://images.indianexpress.com/2024/11/SHREYAS-IYER-AMIT-CHAKRAVARTY-EXPRESS-PHOTO-CROPPED.jpg?resize=450,253
Just last month  Arjun Erigaisi had become the 16th player to ever touch 2800 rating points.,https://indianexpress.com/article/sports/chess/arjun-erigaisi-peak-21-year-old-jumps-world-no-2-live-ratings-9658752/ , https://images.indianexpress.com/2024/11/ARJUN-ERIGAISI-CROP-CHENNAI-GRAND-MASTERS.jpg?resize=450,253
India's top pickleball players like Vanshik Kapadia  Tejas Mahajan  Vrushali Thakare  and Isha Lakhanai were optimistic that this having the WPC in Mumbai will further propel the sport's popularity within the country.
,https://indianexpress.com/article/sports/sport-others/world-pickleball-championships-india-growing-interest-aipa-9658724/ , https://images.indianexpress.com/2024/11/New-Project-61.jpg?resize=450,253
Women’s Premier League 2025 Retention Full List: UP Warriorz will have three slots remaining  while the rest of the teams have four to fill in the WPL auction. ,https://indianexpress.com/article/sports/cricket/wpl-2025-full-retention-list-sneh-rana-heather-knight-released-auctions-9658650/ , https://images.indianexpress.com/2024/11/WPL-RETENTION.jpg?resize=450,253
On the other hand  Former India batsman and coach WV Raman believes the pitches provided for home Test matches have hardly any similarity to surfaces the players encounter in domestic cricket,https://indianexpress.com/article/sports/cricket/navjot-singh-sidhu-on-playing-spin-ind-vs-nz-9658638/ , https://images.indianexpress.com/2024/11/sidhu-kohli.jpg?resize=450,253
 Querrey and Jack Sock  both former ATP top 20 ranked players  are also into pickleball.,https://indianexpress.com/article/sports/sport-others/tennis-players-switching-to-pickleball-eugenie-bouchard-sam-querry-9658608/ , https://images.indianexpress.com/2024/11/Eugenie-Bouchard-Sam-Querrey-sport-of-pickleball.-Screengrabs-via-Instagram.jpg?resize=450,253
For the majority of his career as a player  Surya has played under Rohit Sharma both at the Mumbai Indians and in the Indian colors and would also attribute to him for some his lessons as leader,https://indianexpress.com/article/sports/cricket/ind-vs-sa-t20i-suryakumar-yadav-captaincy-style-9658552/ , https://images.indianexpress.com/2024/11/suryakumar-yadav.jpg?resize=450,253
The open letter by the Grand Prix Drivers' Association has also called on the FIA president  Mohammed Ben Sulayem to 'consider his own tone and language' when talking about F1 drivers.
,https://indianexpress.com/article/sports/motor-sport/formula-one-drivers-dont-want-treated-like-kids-open-letter-fia-9658506/ , https://images.indianexpress.com/2024/11/f1-crop-ap.jpg?resize=450,253
“Many is the time  as a captain or as a player  that you have a disagreement about something on the field. But you work that out either behind closed doors  or you get on with your job. Your captain asks you to bowl to a field  you bowl to it ” Mark Butcher was heard saying on commentary,https://indianexpress.com/article/sports/cricket/alzarri-joseph-west-indies-cricket-darren-sammy-wi-vs-eng-9658462/ , https://images.indianexpress.com/2024/11/alzarri-joseph-2.jpg?resize=450,253
Bayern Munich confirmed the news of the fan's death early on Thursday morning  stating that the fan had succumbed during transportation to the hospital. 
,https://indianexpress.com/article/sports/football/bayern-munich-champions-league-win-benfica-home-fan-death-9658115/ , https://images.indianexpress.com/2024/11/BAYERN-MUNICH-FAN-CROP-AP.jpg?resize=450,253
Virat Kohli has been short of runs prior to the innings and there were 1020 days between Kohli's ton against Afghanistan and his red-ball ton against Sri Lanka in November 2019,https://indianexpress.com/article/sports/cricket/babar-azam-virat-kohli-ricky-ponting-icc-review-9658143/ , https://images.indianexpress.com/2024/11/babar-kohli-2.jpg?resize=450,253
Australia (AUS) vs Pakistan (PAK) 2nd ODI Live Cricket Score Streaming Online: The Indian Express gives all the live details of Australia taking on Pakistan,https://indianexpress.com/article/sports/cricket/australia-vs-pakistan-2nd-odi-live-cricket-streaming-when-and-where-to-watch-aus-vs-pak-live-9658144/ , https://images.indianexpress.com/2024/11/starc-and-cummins.jpg?resize=450,253
 India vs South Africa  IND vs SA 1st T20 Live Score Streaming Online & Telecast Channel: The Indian Express gives all the live streaming details of IND taking on SA,https://indianexpress.com/article/sports/cricket/india-vs-south-africa-1st-t20-live-score-streaming-when-and-where-to-watch-ind-vs-sa-t20i-streaming-9658038/ , https://images.indianexpress.com/2024/11/surya-markam.jpg?resize=450,253
Former India batsman Robin Uthappa says line has to be drawn where the interest of India comes ahead of franchise player.,https://indianexpress.com/article/sports/cricket/uthappa-csk-rachin-ravindra-training-ind-vs-nz-test-ipl-franchise-9657984/ , https://images.indianexpress.com/2024/11/New-Project-2024-11-07T133126.237.jpg?resize=450,253
In 138 First Class games  Saha scored 7013 runs at an average of 41.74 which included 14 hundreds and 43 fifties,https://indianexpress.com/article/sports/cricket/sourav-ganguly-wriddhiman-saha-bengal-9657921/ , https://images.indianexpress.com/2024/11/saha_a14cb2.jpg?resize=450,253
India vs South Africa  1st T20I preview: IIn the 11 matches since the T20 World Cup final  India have scored nearly 10 runs per over  up from 8.87 between January 2024 to the end of the World Cup in June.,https://indianexpress.com/article/sports/cricket/india-vs-south-africa-1st-t20-durban-preview-aggressive-batting-9657861/ , https://images.indianexpress.com/2024/11/New-Project-2024-11-07T123215.389.jpg?resize=450,253
Citing examples of how the great Don Bradman fought back after being dropped  former India coach Greg Chappell tells Prithvi Shaw ‘past doesn’t matter’ and that he should surround himself with people who inspire him,https://indianexpress.com/article/sports/cricket/greg-chappel-prithvi-shaw-dropping-9657892/ , https://images.indianexpress.com/2024/11/prithvi-shaw-2.jpg?resize=450,253
 Coach considering 'versatile' KL Rahul to get drafted in if Rohit Sharma misses out first Perth Test.,https://indianexpress.com/article/sports/cricket/gautam-gambhir-says-kl-rahul-can-open-if-rohit-sharma-misses-the-perth-test-9663936/ , https://images.indianexpress.com/2024/11/IND-A-Rahul.jpg?resize=450,253
Varun Chakaravarthy recorded his career-best figures of 5 for 17 in the second T20I against South Africa  though India lost by three wickets.,https://indianexpress.com/article/sports/cricket/ind-vs-sa-2nd-t20i-varun-chakaravarthy-on-gautam-gambhirs-guidance-he-gave-me-a-lot-of-role-clarity-9663913/ , https://images.indianexpress.com/2024/11/Varun-Chakaravarthy.jpg?resize=450,253
Sunday’s 1-1 draw between Arsenal and Chelsea meant Gunners fall back against leaders by this margin at the end of a weekend for the first time since the final day of 2021-22.,https://indianexpress.com/article/sports/football/arsenal-left-hoping-liverpool-stumble-at-some-point-as-9-point-gap-opens-up-9663842/ , https://images.indianexpress.com/2024/11/Pedro-Neto.jpg?resize=450,253
Team India head coach says  he has got no concerns over the form of Virat Kohli and Rohit Sharma ahead of the Border-Gavaskar series. ,https://indianexpress.com/article/sports/cricket/gambhir-hits-back-at-ricky-ponting-over-comments-on-virat-kohli-and-rohit-sharma-9663802/ , https://images.indianexpress.com/2024/11/New-Project-2024-11-08T134033.670.jpg?resize=450,253
With Guardiola  even in bad times  there is always an intrigue  always a belief  rather than hope  that he might be on a quest to find new ways to challenge him.,https://indianexpress.com/article/sports/football/with-four-losses-on-the-bounce-for-manchester-city-is-it-just-a-pause-for-breath-for-pep-guardiola-or-a-cause-for-worry-9663711/ , https://images.indianexpress.com/2024/11/Pep-guardiola-3.jpg?resize=450,253
Team India Head Coach Gautam Gambhir Press Conference Today Live Updates: Gambhir defends Rohit Sharma and Virat Kohli's poor run ahead of the Border-Gavaskar Trophy.,https://indianexpress.com/article/sports/cricket/gautam-gambhir-press-conference-live-updates-border-gavaskar-trophy-ind-vs-aus-9663693/ , https://images.indianexpress.com/2024/11/Gautam-Gambhir-press-conference.jpg?resize=450,253
Tristan Stubbs' 47 off 41 and Gerald Coetzee's min-blitz help South Africa recover from 86 for 7.,https://indianexpress.com/article/sports/cricket/india-south-africa-varun-chakravarthy-fifer-in-vain-2nd-t20i-9663400/ , https://images.indianexpress.com/2024/11/IND-SA-1.jpg?resize=450,253
Afghanistan (AFG) vs Bangladesh (BAN) 3rd ODI Live Cricket Score Streaming Online:  Here is how you can follow the Afghanistan vs Bangladesh ODI series in the United Arab Emirates.,https://indianexpress.com/article/sports/cricket/afghanistan-vs-bangladesh-3rd-odi-live-cricket-streaming-info-9663389/ , https://images.indianexpress.com/2024/11/AFG-BAN.jpg?resize=450,253
More than Asadullah Galib's 242-ball 115-run knock  the enduring memory of his 382 minutes in the middle at Cox’s Bazar Academy Ground will be the way he departed. ,https://indianexpress.com/article/sports/cricket/watch-video-asadullah-galib-most-comical-dismissal-possible-9663379/ , https://images.indianexpress.com/2024/11/Asadullah-Galib-dismissed.jpg?resize=450,253
Coach Harendra Singh has told strikers told not to blindly go for glory but to find the best option once inside the D
,https://indianexpress.com/article/sports/hockey/asian-champions-trophy-women-hockey-relook-score-goals-9663329/ , https://images.indianexpress.com/2024/11/INDIAN-HOCKEY-TEAM-CROP-2.jpg?resize=450,253
Messi’s $20 446 667 in total compensation from Inter Miami this season was about $5 million more than the entire Atlanta United payroll. Yet  Atlanta eliminated Lionel Messi and Inter Miami in the first round of the MLS Cup playoffs.,https://indianexpress.com/article/sports/football/limited-messi-time-mls-inter-miami-coach-gerardo-martino-9663281/ , https://images.indianexpress.com/2024/11/MESSI-CROP-AP.jpg?resize=450,253
The 19-year-old from Haryana became the first batter to score over 400 runs in the history of the CK Nayudu Trophy; "Once you do well in red-ball cricket  white-ball cricket gets easier ” Yashvardhan Dalal said.
,https://indianexpress.com/article/sports/cricket/record-breaking-unbeaten-428-yashvardhan-dalal-emulate-virat-kohli-9663276/ , https://images.indianexpress.com/2024/11/YASHVARDHAN-DALAL-CROP-BCCI-X.jpg?resize=450,253
After 2-1 series ODI series win in Australia Rizwan says all the players are welcome to give suggestions on the field,https://indianexpress.com/article/sports/cricket/pakistan-mohammed-rizwan-only-captain-for-toss-and-presentation-9663265/ , https://images.indianexpress.com/2024/11/MOHAMMAD-RIZWAN-PAKISTAN-AP-CROP.jpg?resize=450,253
Coco Gauff earned $4.805m  the biggest payday at a professional tennis tournament  for her triumph over Olympic gold medallist Zheng Qinwen in the WTA Finals  
,https://indianexpress.com/article/sports/tennis/saudi-arabia-endless-coffers-coco-gauff-payday-history-riyadh-9663255/ , https://images.indianexpress.com/2024/11/COCO-GAUFF-AP-CROP.jpg?resize=450,253
IND vs SA: A rough pronunciation guide for Indian fans of the Proteas T20I squad.
,https://indianexpress.com/article/sports/cricket/ind-vs-sa-how-to-get-marco-jansens-name-right-and-gerald-coetzees-too-9663246/ , https://images.indianexpress.com/2024/11/SOUTH-AFRICA-VS-INDIA-CROP-AP.jpg?resize=450,253
With Rs 55 crore to spend  CSK's Viswanthan says competing with other teams for Pant would be difficult,https://indianexpress.com/article/sports/cricket/csk-kasi-viswanathan-franchise-plan-rishabh-pant-ipl-auctions-9663224/ , https://images.indianexpress.com/2024/04/IPL-pitch-story.jpg?resize=450,253
All-rounder says his performances with the bat contributed to India's first home series loss since 2012

,https://indianexpress.com/article/sports/cricket/ravichandran-ashwin-analysis-on-ind-vs-nz-series-debacle-9663203/ , https://images.indianexpress.com/2024/11/R-ASHWIN-CROP-AMIT-CHAKRAVARTY-WANKHEDE.jpg?resize=450,253
India all-rounder says because the pitches were quick  it eliminated LBW out of play

,https://indianexpress.com/article/sports/cricket/ashwin-new-zealand-series-loss-shattering-experience-9663199/ , https://images.indianexpress.com/2024/11/ASHWIN-VS-NZ-WANKHEDE-TEST-AMIT-CHAKRAVARTY-CROP.jpg?resize=450,253
Hockey: The organisers had to make a significant call ahead of the Rajgir Asian Champions Trophy matches to avoid playing later in the evening  here's why.
,https://indianexpress.com/article/sports/hockey/hockey-why-matches-womens-asian-champions-trophy-rescheduled-9663093/ , https://images.indianexpress.com/2024/11/HOCKEY-CROP-INDINA-WOMEN.jpg?resize=450,253
Virat Kohli has an investment portfolio that includes insurance  plant-based meat and social networking start-ups. Sporting legends like David Beckham and Roger Federer have multiplied the millions they earned during their careers by investing wisely. 
,https://indianexpress.com/article/sports/cricket/entrepreneur-virat-kohli-consultancy-ravi-shastri-stakeholder-9662955/ , https://images.indianexpress.com/2024/11/VIRAT-KOHLI-WANKHEDE-AMIT-CHAKRAVARTY-CROP-2.jpg?resize=450,253
The youngster has now won 12 golds this year in various competitions at the national and international level and is now eager on adding more to his belt,https://indianexpress.com/article/sports/sport-others/jai-singh-sabharwal15-hopes-to-take-show-jumping-to-next-level-9662920/ , https://images.indianexpress.com/2024/11/staple-chase.jpg?resize=450,253
Krejcikova won the Wimbledon this year  which was remarkable as she started the tournament as the 31st seed,https://indianexpress.com/article/sports/tennis/barbora-krejcikova-slams-commentator-unprofessional-commentary-9662868/ , https://images.indianexpress.com/2024/11/Krejcikova-crop-ap.jpg?resize=450,253
Former England cricket Michael Vaughan too would chip in and remark that he cannot recall when did an Australian batting line up looked as fragile it did in the series.,https://indianexpress.com/article/sports/cricket/aus-vs-pak-michael-hussey-perth-batting-woes-9662842/ , https://images.indianexpress.com/2024/11/australia-cricket-team.jpg?resize=450,253
Hardik Pandya's 39 helps India post 124/6 in the second T20I of the four-match series on Sunday.,https://indianexpress.com/article/sports/cricket/ind-vs-sa-2nd-t20-live-score-india-vs-south-africa-live-cricket-score-updates-st-georges-park-cricket-ground-gqeberha-9662470/ , https://images.indianexpress.com/2024/11/IND-SA-31.jpg?resize=450,253
Earlier this publication reported that BCCI  in a recent communication to the Pakistan Cricket Board  has cited security concerns behind its decision and expressed a desire to play that India play all their games in Dubai,https://indianexpress.com/article/sports/cricket/rashid-latif-india-pakistan-champions-trophy-9662747/ , https://images.indianexpress.com/2024/11/indian-team.jpg?resize=450,253
Rohit Sharma faced reserve pacers Navdeep Saini  Yash Dayal and Mukesh Kumar in the nets with pink ball at the nets in Perth.,https://indianexpress.com/article/sports/cricket/watch-rohit-sharma-starts-practicing-with-pink-ball-in-nets-9688968/ , https://images.indianexpress.com/2024/10/rohit-sharma-2.jpg?resize=450,253
There are real worries about a day when a warming world could kill a sport entirely,https://indianexpress.com/article/sports/sport-others/indian-athlete-who-raised-alarm-about-survival-of-sport-in-extreme-conditions-at-un-climate-summit-in-baku-9688538/ , https://images.indianexpress.com/2024/11/Indian-triathlete-Pragnya-Mohan.jpg?resize=450,253
It is Jasprit Bumrah's his cricketing intelligence  and element of deception  that makes him  what Wasim Akram keeps repeating  the world's best bowler.  ,https://indianexpress.com/article/sports/cricket/time-to-stop-obsessing-about-jasprit-bumrahs-unusual-action-and-focus-on-his-brain-9688666/ , https://images.indianexpress.com/2024/11/Jasprit-Bumrah-6.jpg?resize=450,253
Gukesh D | Indian Chess Grandmaster: Gukesh will take on Ding Liren in the World Chess Championship. The teenager from Chennai has always courted history. ,https://indianexpress.com/article/sports/chess/five-points-about-gukesh-interesting-facts-about-indian-chess-grandmaster-gukesh-dommaraju-9688529/ , https://images.indianexpress.com/2024/11/GUKESH-CROP-PARTHA-PAUL-EXPRESS.jpg?resize=450,253
